ideal_arrangement,year
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
"one_works,other_stays_home_for_kids",2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
no_opinion,2001
